20003_1140875408,Treatment/medication code: allopurinol
20003_1140875420,Treatment/medication code: baclofen
20003_1140875420,Treatment/medication code: baclofen
20003_1140875420,Treatment/medication code: baclofen
20003_1140875486,Treatment/medication code: colchicine
20003_1140875486,Treatment/medication code: colchicine
20003_1140875632,Treatment/medication code: movelat gel
20003_1140875840,Treatment/medication code: timolol 0.25% eye drops
20003_1140875840,Treatment/medication code: timolol 0.25% eye drops
20003_1140875840,Treatment/medication code: timolol 0.25% eye drops
20003_1140875990,Treatment/medication code: hypromellose
20003_1140875990,Treatment/medication code: hypromellose
20003_1140875990,Treatment/medication code: hypromellose
20003_1140876076,Treatment/medication code: flixonase 50micrograms aqueous nasal spray
20003_1140876076,Treatment/medication code: flixonase 50micrograms aqueous nasal spray
20003_1140876076,Treatment/medication code: flixonase 50micrograms aqueous nasal spray
20003_1140876136,Treatment/medication code: beconase 50micrograms nasal spray
20003_1140876136,Treatment/medication code: beconase 50micrograms nasal spray
20003_1140876136,Treatment/medication code: beconase 50micrograms nasal spray
20003_1140876146,Treatment/medication code: rhinocort 50micrograms nasal spray
20003_1140876404,Treatment/medication code: aqueous cream bp
20003_1140876404,Treatment/medication code: aqueous cream bp
20003_1140876404,Treatment/medication code: aqueous cream bp
20003_1140876592,Treatment/medication code: multivitamin+mineral preparations
20003_1140876592,Treatment/medication code: multivitamin+mineral preparations
20003_1140876592,Treatment/medication code: multivitamin+mineral preparations
20003_1140877630,Treatment/medication code: calcium+ergocalciferol tablet
20003_1140877630,Treatment/medication code: calcium+ergocalciferol tablet
20003_1140877826,Treatment/medication code: sodium bicarbonate
20003_1140877892,Treatment/medication code: voltarol emulgel
20003_1140877892,Treatment/medication code: voltarol emulgel
20003_1140878036,Treatment/medication code: diclofenac sodium+misoprostol
20003_1140878036,Treatment/medication code: diclofenac sodium+misoprostol
20003_1140878036,Treatment/medication code: diclofenac sodium+misoprostol
20003_1140878172,Treatment/medication code: tears naturale eye drops
20003_1140878186,Treatment/medication code: liquifilm tears 1.4% eye drops
20003_1140878186,Treatment/medication code: liquifilm tears 1.4% eye drops
20003_1140878226,Treatment/medication code: diprobase cream
20003_1140878226,Treatment/medication code: diprobase cream
20003_1140878226,Treatment/medication code: diprobase cream
20003_1140878304,Treatment/medication code: e45 cream
20003_1140878304,Treatment/medication code: e45 cream
20003_1140878304,Treatment/medication code: e45 cream
20003_1140878324,Treatment/medication code: oilatum cream
20003_1140879392,Treatment/medication code: manevac granules
20003_1140879404,Treatment/medication code: docusate sodium
20003_1140879404,Treatment/medication code: docusate sodium
20003_1140879406,Treatment/medication code: ranitidine
20003_1140879406,Treatment/medication code: ranitidine
20003_1140879406,Treatment/medication code: ranitidine
20003_1140879424,Treatment/medication code: alverine
20003_1140879424,Treatment/medication code: alverine
20003_1140879428,Treatment/medication code: mebeverine
20003_1140879428,Treatment/medication code: mebeverine
20003_1140879428,Treatment/medication code: mebeverine
20003_1140879430,Treatment/medication code: domperidone
20003_1140879430,Treatment/medication code: domperidone
20003_1140879430,Treatment/medication code: domperidone
20003_1140879464,Treatment/medication code: loperamide
20003_1140879464,Treatment/medication code: loperamide
20003_1140879464,Treatment/medication code: loperamide
20003_1140879494,Treatment/medication code: metoclopramide
20003_1140879494,Treatment/medication code: metoclopramide
20003_1140879494,Treatment/medication code: metoclopramide
20003_1140879540,Treatment/medication code: fluoxetine
20003_1140879540,Treatment/medication code: fluoxetine
20003_1140879540,Treatment/medication code: fluoxetine
20003_1140879616,Treatment/medication code: amitriptyline
20003_1140879616,Treatment/medication code: amitriptyline
20003_1140879616,Treatment/medication code: amitriptyline
20003_1140879620,Treatment/medication code: clomipramine
20003_1140879620,Treatment/medication code: clomipramine
20003_1140879628,Treatment/medication code: dothiepin
20003_1140879628,Treatment/medication code: dothiepin
20003_1140879630,Treatment/medication code: imipramine
20003_1140879630,Treatment/medication code: imipramine
20003_1140879634,Treatment/medication code: trazodone
20003_1140879634,Treatment/medication code: trazodone
20003_1140879634,Treatment/medication code: trazodone
20003_1140879644,Treatment/medication code: amantadine
20003_1140879658,Treatment/medication code: chlorpromazine
20003_1140879760,Treatment/medication code: bisoprolol
20003_1140879760,Treatment/medication code: bisoprolol
20003_1140879760,Treatment/medication code: bisoprolol
20003_1140879762,Treatment/medication code: celiprolol
20003_1140879774,Treatment/medication code: alfuzosin
20003_1140879778,Treatment/medication code: doxazosin
20003_1140879778,Treatment/medication code: doxazosin
20003_1140879778,Treatment/medication code: doxazosin
20003_1140879792,Treatment/medication code: terbutaline
20003_1140879792,Treatment/medication code: terbutaline
20003_1140879792,Treatment/medication code: terbutaline
20003_1140879798,Treatment/medication code: terazosin
20003_1140879798,Treatment/medication code: terazosin
20003_1140879802,Treatment/medication code: amlodipine
20003_1140879802,Treatment/medication code: amlodipine
20003_1140879802,Treatment/medication code: amlodipine
20003_1140879806,Treatment/medication code: diltiazem
20003_1140879806,Treatment/medication code: diltiazem
20003_1140879806,Treatment/medication code: diltiazem
20003_1140879818,Treatment/medication code: metoprolol
20003_1140879818,Treatment/medication code: metoprolol
20003_1140879818,Treatment/medication code: metoprolol
20003_1140879842,Treatment/medication code: propranolol
20003_1140879842,Treatment/medication code: propranolol
20003_1140879842,Treatment/medication code: propranolol
20003_1140879854,Treatment/medication code: sotalol
20003_1140879854,Treatment/medication code: sotalol
20003_1140879854,Treatment/medication code: sotalol
20003_1140879866,Treatment/medication code: timolol
20003_1140879866,Treatment/medication code: timolol
20003_1140879866,Treatment/medication code: timolol
20003_1140880072,Treatment/medication code: gamolenic acid
20003_1140880086,Treatment/medication code: calcipotriol
20003_1140880086,Treatment/medication code: calcipotriol
20003_1140880956,Treatment/medication code: fentanyl
20003_1140881320,Treatment/medication code: magnesium carbonate
20003_1140881446,Treatment/medication code: proctosedyl ointment
20003_1140881472,Treatment/medication code: lacri-lube eye ointment
20003_1140881472,Treatment/medication code: lacri-lube eye ointment
20003_1140881472,Treatment/medication code: lacri-lube eye ointment
20003_1140881474,Treatment/medication code: normacol granules
20003_1140881474,Treatment/medication code: normacol granules
20003_1140881702,Treatment/medication code: adalate 10mg capsule
20003_1140881702,Treatment/medication code: adalate 10mg capsule
20003_1140881702,Treatment/medication code: adalate 10mg capsule
20003_1140881856,Treatment/medication code: salbutamol
20003_1140881856,Treatment/medication code: salbutamol
20003_1140881856,Treatment/medication code: salbutamol
20003_1140881882,Treatment/medication code: timoptol 0.25% eye drops
20003_1140881882,Treatment/medication code: timoptol 0.25% eye drops
20003_1140882236,Treatment/medication code: seroxat 20mg tablet
20003_1140882236,Treatment/medication code: seroxat 20mg tablet
20003_1140882236,Treatment/medication code: seroxat 20mg tablet
20003_1140882272,Treatment/medication code: oramorph 10mg/5ml oral solution
20003_1140882394,Treatment/medication code: paracetamol + codeine
20003_1140882394,Treatment/medication code: paracetamol + codeine
20003_1140882394,Treatment/medication code: paracetamol + codeine
20003_1140882498,Treatment/medication code: penicillin
20003_1140882498,Treatment/medication code: penicillin
20003_1140882618,Treatment/medication code: diprosalic ointment
20003_1140882626,Treatment/medication code: betnesol 0.1% eye/ear/nose drops
20003_1140882694,Treatment/medication code: betnovate cream
20003_1140882694,Treatment/medication code: betnovate cream
20003_1140882694,Treatment/medication code: betnovate cream
20003_1140882728,Treatment/medication code: otomize ear spray
20003_1140882776,Treatment/medication code: fucibet cream
20003_1140882776,Treatment/medication code: fucibet cream
20003_1140882782,Treatment/medication code: dermovate cream
20003_1140882782,Treatment/medication code: dermovate cream
20003_1140882782,Treatment/medication code: dermovate cream
20003_1140882800,Treatment/medication code: eumovate cream
20003_1140882800,Treatment/medication code: eumovate cream
20003_1140882800,Treatment/medication code: eumovate cream
20003_1140882910,Treatment/medication code: daktacort cream
20003_1140882910,Treatment/medication code: daktacort cream
20003_1140882946,Treatment/medication code: livial 2.5mg tablet
20003_1140883066,Treatment/medication code: insulin product
20003_1140883066,Treatment/medication code: insulin product
20003_1140883066,Treatment/medication code: insulin product
20003_1140883468,Treatment/medication code: clonidine
20003_1140883468,Treatment/medication code: clonidine
20003_1140883476,Treatment/medication code: procyclidine
20003_1140883504,Treatment/medication code: cetirizine
20003_1140883504,Treatment/medication code: cetirizine
20003_1140883504,Treatment/medication code: cetirizine
20003_1140883524,Treatment/medication code: cinnarizine
20003_1140883524,Treatment/medication code: cinnarizine
20003_1140883548,Treatment/medication code: ipratropium
20003_1140883548,Treatment/medication code: ipratropium
20003_1140883548,Treatment/medication code: ipratropium
20003_1140883568,Treatment/medication code: oxybutynin
20003_1140883568,Treatment/medication code: oxybutynin
20003_1140883568,Treatment/medication code: oxybutynin
20003_1140883656,Treatment/medication code: hydroxyzine
20003_1140883664,Treatment/medication code: pizotifen
20003_1140883664,Treatment/medication code: pizotifen
20003_1140883664,Treatment/medication code: pizotifen
20003_1140883748,Treatment/medication code: selenium product
20003_1140883748,Treatment/medication code: selenium product
20003_1140883748,Treatment/medication code: selenium product
20003_1140883968,Treatment/medication code: carmellose
20003_1140883968,Treatment/medication code: carmellose
20003_1140884308,Treatment/medication code: hydroxychloroquine
20003_1140884308,Treatment/medication code: hydroxychloroquine
20003_1140884308,Treatment/medication code: hydroxychloroquine
20003_1140884412,Treatment/medication code: sumatriptan
20003_1140884412,Treatment/medication code: sumatriptan
20003_1140884412,Treatment/medication code: sumatriptan
20003_1140884444,Treatment/medication code: codeine
20003_1140884444,Treatment/medication code: codeine
20003_1140884444,Treatment/medication code: codeine
20003_1140884464,Treatment/medication code: dihydrocodeine
20003_1140884464,Treatment/medication code: dihydrocodeine
20003_1140884464,Treatment/medication code: dihydrocodeine
20003_1140884488,Treatment/medication code: diclofenac
20003_1140884488,Treatment/medication code: diclofenac
20003_1140884488,Treatment/medication code: diclofenac
20003_1140884516,Treatment/medication code: thyroxine product
20003_1140884516,Treatment/medication code: thyroxine product
20003_1140884516,Treatment/medication code: thyroxine product
20003_1140884600,Treatment/medication code: metformin
20003_1140884600,Treatment/medication code: metformin
20003_1140884600,Treatment/medication code: metformin
20003_1140884622,Treatment/medication code: oestrogen product
20003_1140884654,Treatment/medication code: beclomethasone
20003_1140884654,Treatment/medication code: beclomethasone
20003_1140884654,Treatment/medication code: beclomethasone
20003_1140884672,Treatment/medication code: fludrocortisone
20003_1140884696,Treatment/medication code: clobetasone
20003_1140884700,Treatment/medication code: trimovate ointment
20003_1140884700,Treatment/medication code: trimovate ointment
20003_1140884700,Treatment/medication code: trimovate ointment
20003_1140888092,Treatment/medication code: elocon cream
20003_1140888092,Treatment/medication code: elocon cream
20003_1140888092,Treatment/medication code: elocon cream
20003_1140888098,Treatment/medication code: fluticasone
20003_1140888098,Treatment/medication code: fluticasone
20003_1140888098,Treatment/medication code: fluticasone
20003_1140888172,Treatment/medication code: mometasone
20003_1140888172,Treatment/medication code: mometasone
20003_1140888172,Treatment/medication code: mometasone
20003_1140888266,Treatment/medication code: warfarin
20003_1140888266,Treatment/medication code: warfarin
20003_1140888266,Treatment/medication code: warfarin
20003_1140888362,Treatment/medication code: pyridoxine preparation
20003_1140888366,Treatment/medication code: thiamine preparation
20003_1140888366,Treatment/medication code: thiamine preparation
20003_1140888366,Treatment/medication code: thiamine preparation
20003_1140888386,Treatment/medication code: iron product
20003_1140888386,Treatment/medication code: iron product
20003_1140888386,Treatment/medication code: iron product
20003_1140888390,Treatment/medication code: ferrous salt product
20003_1140888502,Treatment/medication code: amiodarone
20003_1140888502,Treatment/medication code: amiodarone
20003_1140888510,Treatment/medication code: verapamil
20003_1140888510,Treatment/medication code: verapamil
20003_1140888510,Treatment/medication code: verapamil
20003_1140888512,Treatment/medication code: amiloride
20003_1140888538,Treatment/medication code: zinc product
20003_1140888538,Treatment/medication code: zinc product
20003_1140888538,Treatment/medication code: zinc product
20003_1140888552,Treatment/medication code: enalapril
20003_1140888552,Treatment/medication code: enalapril
20003_1140888552,Treatment/medication code: enalapril
20003_1140888556,Treatment/medication code: fosinopril
20003_1140888556,Treatment/medication code: fosinopril
20003_1140888560,Treatment/medication code: perindopril
20003_1140888560,Treatment/medication code: perindopril
20003_1140888560,Treatment/medication code: perindopril
20003_1140888570,Treatment/medication code: flecainide
20003_1140888570,Treatment/medication code: flecainide
20003_1140888570,Treatment/medication code: flecainide
20003_1140888594,Treatment/medication code: fluvastatin
20003_1140888594,Treatment/medication code: fluvastatin
20003_1140888646,Treatment/medication code: felodipine
20003_1140888646,Treatment/medication code: felodipine
20003_1140888646,Treatment/medication code: felodipine
20003_1140888648,Treatment/medication code: pravastatin
20003_1140888648,Treatment/medication code: pravastatin
20003_1140888648,Treatment/medication code: pravastatin
20003_1140888688,Treatment/medication code: betahistine
20003_1140888688,Treatment/medication code: betahistine
20003_1140888688,Treatment/medication code: betahistine
20003_1140888758,Treatment/medication code: penicillin v
20003_1140888762,Treatment/medication code: ismn - isosorbide mononitrate
20003_1140888762,Treatment/medication code: ismn - isosorbide mononitrate
20003_1140909368,Treatment/medication code: carvedilol
20003_1140909368,Treatment/medication code: carvedilol
20003_1140909482,Treatment/medication code: opticrom allergy eye drops
20003_1140909482,Treatment/medication code: opticrom allergy eye drops
20003_1140909578,Treatment/medication code: losec 10mg capsule
20003_1140909578,Treatment/medication code: losec 10mg capsule
20003_1140909578,Treatment/medication code: losec 10mg capsule
20003_1140909674,Treatment/medication code: cod liver oil capsule
20003_1140909674,Treatment/medication code: cod liver oil capsule
20003_1140909674,Treatment/medication code: cod liver oil capsule
20003_1140909702,Treatment/medication code: sulfasalazine
20003_1140909702,Treatment/medication code: sulfasalazine
20003_1140909702,Treatment/medication code: sulfasalazine
20003_1140909708,Treatment/medication code: furosemide
20003_1140909708,Treatment/medication code: furosemide
20003_1140909708,Treatment/medication code: furosemide
20003_1140909726,Treatment/medication code: vitamin c product
20003_1140909726,Treatment/medication code: vitamin c product
20003_1140909726,Treatment/medication code: vitamin c product
20003_1140909766,Treatment/medication code: multivitamins capsule
20003_1140909766,Treatment/medication code: multivitamins capsule
20003_1140909766,Treatment/medication code: multivitamins capsule
20003_1140909786,Treatment/medication code: beclometasone
20003_1140909786,Treatment/medication code: beclometasone
20003_1140909786,Treatment/medication code: beclometasone
20003_1140909788,Treatment/medication code: sodium cromoglicate
20003_1140909788,Treatment/medication code: sodium cromoglicate
20003_1140909788,Treatment/medication code: sodium cromoglicate
20003_1140909790,Treatment/medication code: chlorphenamine
20003_1140909790,Treatment/medication code: chlorphenamine
20003_1140909806,Treatment/medication code: dosulepin
20003_1140909806,Treatment/medication code: dosulepin
20003_1140909806,Treatment/medication code: dosulepin
20003_1140909872,Treatment/medication code: vitamin b1 preparation
20003_1140909872,Treatment/medication code: vitamin b1 preparation
20003_1140909874,Treatment/medication code: vitamin b6 preparation
20003_1140909874,Treatment/medication code: vitamin b6 preparation
20003_1140909936,Treatment/medication code: indometacin
20003_1140909936,Treatment/medication code: indometacin
20003_1140909954,Treatment/medication code: acyclovir
20003_1140910494,Treatment/medication code: b12 - hydroxocobalamin prep
20003_1140910494,Treatment/medication code: b12 - hydroxocobalamin prep
20003_1140910498,Treatment/medication code: flu - influenza vaccine
20003_1140910512,Treatment/medication code: ismo - isosorbide mononitrate
20003_1140910548,Treatment/medication code: iron sulphate
20003_1140910548,Treatment/medication code: iron sulphate
20003_1140910640,Treatment/medication code: luteine
20003_1140910640,Treatment/medication code: luteine
20003_1140910698,Treatment/medication code: oil of peppermint
20003_1140910766,Treatment/medication code: nicorandil
20003_1140910766,Treatment/medication code: nicorandil
20003_1140910766,Treatment/medication code: nicorandil
20003_1140910814,Treatment/medication code: sodium thyroxine
20003_1140910814,Treatment/medication code: sodium thyroxine
20003_1140910832,Treatment/medication code: sodium warfarin
20003_1140910832,Treatment/medication code: sodium warfarin
20003_1140910832,Treatment/medication code: sodium warfarin
20003_1140911638,Treatment/medication code: kelp+garlic product
20003_1140911638,Treatment/medication code: kelp+garlic product
20003_1140911640,Treatment/medication code: lecithin product
20003_1140911640,Treatment/medication code: lecithin product
20003_1140911642,Treatment/medication code: tacrolimus
20003_1140911642,Treatment/medication code: tacrolimus
20003_1140911658,Treatment/medication code: imigran 50mg tablet
20003_1140911658,Treatment/medication code: imigran 50mg tablet
20003_1140911680,Treatment/medication code: starflower oil
20003_1140911682,Treatment/medication code: selenium ace tablet
20003_1140911682,Treatment/medication code: selenium ace tablet
20003_1140911682,Treatment/medication code: selenium ace tablet
20003_1140911698,Treatment/medication code: slozem 120mg m/r capsule
20003_1140911730,Treatment/medication code: flax oil tablet
20003_1140911730,Treatment/medication code: flax oil tablet
20003_1140911730,Treatment/medication code: flax oil tablet
20003_1140911732,Treatment/medication code: garlic product
20003_1140911732,Treatment/medication code: garlic product
20003_1140911732,Treatment/medication code: garlic product
20003_1140911734,Treatment/medication code: ginkgo forte tablet
20003_1140911734,Treatment/medication code: ginkgo forte tablet
20003_1140911734,Treatment/medication code: ginkgo forte tablet
20003_1140911736,Treatment/medication code: ginseng product
20003_1140911736,Treatment/medication code: ginseng product
20003_1140911736,Treatment/medication code: ginseng product
20003_1140911754,Treatment/medication code: anadin tablet
20003_1140911754,Treatment/medication code: anadin tablet
20003_1140912212,Treatment/medication code: menophase tablet
20003_1140913292,Treatment/medication code: synalar 1:10 cream
20003_1140916282,Treatment/medication code: venlafaxine
20003_1140916282,Treatment/medication code: venlafaxine
20003_1140916282,Treatment/medication code: venlafaxine
20003_1140916288,Treatment/medication code: efexor 37.5mg tablet
20003_1140916288,Treatment/medication code: efexor 37.5mg tablet
20003_1140916356,Treatment/medication code: losartan
20003_1140916356,Treatment/medication code: losartan
20003_1140916356,Treatment/medication code: losartan
20003_1140916682,Treatment/medication code: evening primrose oil
20003_1140916682,Treatment/medication code: evening primrose oil
20003_1140916682,Treatment/medication code: evening primrose oil
20003_1140916790,Treatment/medication code: evorel 25 patch
20003_1140916980,Treatment/medication code: zantac 75 tablet
20003_1140916980,Treatment/medication code: zantac 75 tablet
20003_1140917034,Treatment/medication code: airomir 100micrograms cfc-free inhaler
20003_1140917034,Treatment/medication code: airomir 100micrograms cfc-free inhaler
20003_1140917056,Treatment/medication code: kliofem tablet
20003_1140917428,Treatment/medication code: angitil sr 90 m/r capsule
20003_1140921600,Treatment/medication code: citalopram
20003_1140921600,Treatment/medication code: citalopram
20003_1140921600,Treatment/medication code: citalopram
20003_1140921814,Treatment/medication code: mirena 52mg intrauterine system
20003_1140921822,Treatment/medication code: mirena 20mcg/24hrs intrauterine system
20003_1140921828,Treatment/medication code: dicloflex 25mg e/c tablet
20003_1140921828,Treatment/medication code: dicloflex 25mg e/c tablet
20003_1140921828,Treatment/medication code: dicloflex 25mg e/c tablet
20003_1140922174,Treatment/medication code: alendronate sodium
20003_1140922174,Treatment/medication code: alendronate sodium
20003_1140922174,Treatment/medication code: alendronate sodium
20003_1140922562,Treatment/medication code: femoston 1/10 tablet
20003_1140922714,Treatment/medication code: dorzolamide
20003_1140922804,Treatment/medication code: premique 0.625mg/5mg tablet
20003_1140922806,Treatment/medication code: premique cycle 10mg tablet
20003_1140923018,Treatment/medication code: anastrozole
20003_1140923022,Treatment/medication code: arimidex 1mg tablet
20003_1140923276,Treatment/medication code: co-amilozide
20003_1140923276,Treatment/medication code: co-amilozide
20003_1140923336,Treatment/medication code: co-tenidone
20003_1140923336,Treatment/medication code: co-tenidone
20003_1140923336,Treatment/medication code: co-tenidone
20003_1140923346,Treatment/medication code: co-codamol
20003_1140923346,Treatment/medication code: co-codamol
20003_1140923346,Treatment/medication code: co-codamol
20003_1140923348,Treatment/medication code: co-proxamol
20003_1140923348,Treatment/medication code: co-proxamol
20003_1140923350,Treatment/medication code: co-dydramol
20003_1140923350,Treatment/medication code: co-dydramol
20003_1140923350,Treatment/medication code: co-dydramol
20003_1140923402,Treatment/medication code: co-amilofruse
20003_1140923402,Treatment/medication code: co-amilofruse
20003_1140923402,Treatment/medication code: co-amilofruse
20003_1140923484,Treatment/medication code: topiramate
20003_1140923484,Treatment/medication code: topiramate
20003_1140923572,Treatment/medication code: adipine mr 10 m/r tablet
20003_1140923670,Treatment/medication code: gtn - glyceryl trinitrate
20003_1140923670,Treatment/medication code: gtn - glyceryl trinitrate
20003_1140923670,Treatment/medication code: gtn - glyceryl trinitrate
20003_1140923688,Treatment/medication code: zoton 15mg capsule
20003_1140923688,Treatment/medication code: zoton 15mg capsule
20003_1140923688,Treatment/medication code: zoton 15mg capsule
20003_1140923738,Treatment/medication code: femseven 50 patch
20003_1140923852,Treatment/medication code: elleste-solo 1mg tablet
20003_1140925800,Treatment/medication code: movicol oral powder
20003_1140925800,Treatment/medication code: movicol oral powder
20003_1140925800,Treatment/medication code: movicol oral powder
20003_1140925978,Treatment/medication code: mycophenolate
20003_1140926430,Treatment/medication code: climesse tablet
20003_1140926592,Treatment/medication code: estraderm mx 25 patch
20003_1140926606,Treatment/medication code: salbutamol 100micrograms spacehaler
20003_1140926606,Treatment/medication code: salbutamol 100micrograms spacehaler
20003_1140926606,Treatment/medication code: salbutamol 100micrograms spacehaler
20003_1140926732,Treatment/medication code: meloxicam
20003_1140926732,Treatment/medication code: meloxicam
20003_1140926732,Treatment/medication code: meloxicam
20003_1140926780,Treatment/medication code: adizem-xl plus m/r capsule
20003_1140926780,Treatment/medication code: adizem-xl plus m/r capsule
20003_1140926780,Treatment/medication code: adizem-xl plus m/r capsule
20003_1140926922,Treatment/medication code: antihistamine 60mg tablet
20003_1140926922,Treatment/medication code: antihistamine 60mg tablet
20003_1140926934,Treatment/medication code: tamsulosin
20003_1140926940,Treatment/medication code: flomax mr 400micrograms m/r capsule
20003_1140927086,Treatment/medication code: arthrotec 50 tablet
20003_1140927086,Treatment/medication code: arthrotec 50 tablet
20003_1140927086,Treatment/medication code: arthrotec 50 tablet
20003_1140927320,Treatment/medication code: dermol 500 lotion
20003_1140927328,Treatment/medication code: terbinafine
20003_1140927328,Treatment/medication code: terbinafine
20003_1140927328,Treatment/medication code: terbinafine
20003_1140927730,Treatment/medication code: epaderm ointment
20003_1140927730,Treatment/medication code: epaderm ointment
20003_1140927730,Treatment/medication code: epaderm ointment
20003_1140928004,Treatment/medication code: zimovane ls 3.75mg tablet
20003_1140928274,Treatment/medication code: ropinirole
20003_1140928274,Treatment/medication code: ropinirole
20003_1140928274,Treatment/medication code: ropinirole
20003_1140928284,Treatment/medication code: moxonidine
20003_1140928284,Treatment/medication code: moxonidine
20003_1140928284,Treatment/medication code: moxonidine
20003_1140928878,Treatment/medication code: zumenon 1mg tablet
20003_1140928916,Treatment/medication code: olanzapine
20003_1140928916,Treatment/medication code: olanzapine
20003_1140928916,Treatment/medication code: olanzapine
20003_1140929012,Treatment/medication code: pantoprazole
20003_1140929012,Treatment/medication code: pantoprazole
20003_1140929012,Treatment/medication code: pantoprazole
20003_1141145630,Treatment/medication code: nitromin 400micrograms cfc-free spray
20003_1141145638,Treatment/medication code: nasobec aqueous 50micrograms nasal spray
20003_1141145660,Treatment/medication code: valsartan
20003_1141145660,Treatment/medication code: valsartan
20003_1141145660,Treatment/medication code: valsartan
20003_1141145668,Treatment/medication code: diovan 40mg capsule
20003_1141145668,Treatment/medication code: diovan 40mg capsule
20003_1141145668,Treatment/medication code: diovan 40mg capsule
20003_1141145812,Treatment/medication code: minerals - magnesium
20003_1141145812,Treatment/medication code: minerals - magnesium
20003_1141145812,Treatment/medication code: minerals - magnesium
20003_1141145896,Treatment/medication code: letrozole
20003_1141146138,Treatment/medication code: lipitor 10mg tablet
20003_1141146138,Treatment/medication code: lipitor 10mg tablet
20003_1141146138,Treatment/medication code: lipitor 10mg tablet
20003_1141146188,Treatment/medication code: latanoprost
20003_1141146188,Treatment/medication code: latanoprost
20003_1141146188,Treatment/medication code: latanoprost
20003_1141146198,Treatment/medication code: xalatan 0.005% eye drops
20003_1141146198,Treatment/medication code: xalatan 0.005% eye drops
20003_1141146198,Treatment/medication code: xalatan 0.005% eye drops
20003_1141146234,Treatment/medication code: atorvastatin
20003_1141146234,Treatment/medication code: atorvastatin
20003_1141146234,Treatment/medication code: atorvastatin
20003_1141146428,Treatment/medication code: fexofenadine
20003_1141146428,Treatment/medication code: fexofenadine
20003_1141146428,Treatment/medication code: fexofenadine
20003_1141146508,Treatment/medication code: nasacort 55micrograms aqueous nasal spray
20003_1141146606,Treatment/medication code: calcium carbonate+cholecalciferol 1.25g/200iu tablet
20003_1141146606,Treatment/medication code: calcium carbonate+cholecalciferol 1.25g/200iu tablet
20003_1141146606,Treatment/medication code: calcium carbonate+cholecalciferol 1.25g/200iu tablet
20003_1141146612,Treatment/medication code: calceos chewable tablet
20003_1141146612,Treatment/medication code: calceos chewable tablet
20003_1141150620,Treatment/medication code: zolmitriptan
20003_1141150620,Treatment/medication code: zolmitriptan
20003_1141150624,Treatment/medication code: zomig 2.5mg tablet
20003_1141150624,Treatment/medication code: zomig 2.5mg tablet
20003_1141150750,Treatment/medication code: brimonidine tartrate
20003_1141150944,Treatment/medication code: nasonex 0.05% aqueous nasal spray
20003_1141150944,Treatment/medication code: nasonex 0.05% aqueous nasal spray
20003_1141150944,Treatment/medication code: nasonex 0.05% aqueous nasal spray
20003_1141151016,Treatment/medication code: losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet
20003_1141151016,Treatment/medication code: losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet
20003_1141151016,Treatment/medication code: losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet
20003_1141151284,Treatment/medication code: naratriptan
20003_1141151284,Treatment/medication code: naratriptan
20003_1141151288,Treatment/medication code: naramig 2.5mg tablet
20003_1141151288,Treatment/medication code: naramig 2.5mg tablet
20003_1141151718,Treatment/medication code: evorel conti patch
20003_1141151946,Treatment/medication code: cipramil 10mg tablet
20003_1141152590,Treatment/medication code: glimepiride
20003_1141152590,Treatment/medication code: glimepiride
20003_1141152590,Treatment/medication code: glimepiride
20003_1141152732,Treatment/medication code: mirtazapine
20003_1141152732,Treatment/medication code: mirtazapine
20003_1141152732,Treatment/medication code: mirtazapine
20003_1141152848,Treatment/medication code: quetiapine
20003_1141152848,Treatment/medication code: quetiapine
20003_1141152998,Treatment/medication code: irbesartan
20003_1141152998,Treatment/medication code: irbesartan
20003_1141152998,Treatment/medication code: irbesartan
20003_1141153006,Treatment/medication code: aprovel 75mg tablet
20003_1141153006,Treatment/medication code: aprovel 75mg tablet
20003_1141153006,Treatment/medication code: aprovel 75mg tablet
20003_1141153026,Treatment/medication code: lercanidipine
20003_1141153026,Treatment/medication code: lercanidipine
20003_1141153026,Treatment/medication code: lercanidipine
20003_1141153032,Treatment/medication code: zanidip 10mg tablet
20003_1141153032,Treatment/medication code: zanidip 10mg tablet
20003_1141153242,Treatment/medication code: balsalazide disodium
20003_1141156644,Treatment/medication code: elleste duet conti tablet
20003_1141156836,Treatment/medication code: candesartan cilexetil
20003_1141156836,Treatment/medication code: candesartan cilexetil
20003_1141156836,Treatment/medication code: candesartan cilexetil
20003_1141156846,Treatment/medication code: amias 2mg tablet
20003_1141156846,Treatment/medication code: amias 2mg tablet
20003_1141156846,Treatment/medication code: amias 2mg tablet
20003_1141157126,Treatment/medication code: montelukast product
20003_1141157126,Treatment/medication code: montelukast product
20003_1141157126,Treatment/medication code: montelukast product
20003_1141157132,Treatment/medication code: singulair 10mg tablet
20003_1141157132,Treatment/medication code: singulair 10mg tablet
20003_1141157178,Treatment/medication code: senna product
20003_1141157252,Treatment/medication code: glyceryl trinitrate product
20003_1141157252,Treatment/medication code: glyceryl trinitrate product
20003_1141157252,Treatment/medication code: glyceryl trinitrate product
20003_1141157264,Treatment/medication code: salmeterol product
20003_1141157264,Treatment/medication code: salmeterol product
20003_1141157294,Treatment/medication code: hydrocortisone product
20003_1141157294,Treatment/medication code: hydrocortisone product
20003_1141157294,Treatment/medication code: hydrocortisone product
